time,latency,thread,start_core,end_core
14264.7,516752,0,1,1
2.06281e+07,704.609,0,1,1
4.0638e+07,488.519,0,1,1
6.06469e+07,474.627,0,1,1
8.07919e+07,1095.89,0,1,1
1.008e+08,624.347,0,1,1
1.20589e+08,716.957,0,1,1
1.4117e+08,737.022,0,1,1
1.60365e+08,663.706,0,1,1
1.80488e+08,1105.15,0,1,1
2.00926e+08,747.827,0,1,1
2.21055e+08,725.446,0,1,1
2.41062e+08,774.838,0,1,1
2.61203e+08,679.141,0,1,1
2.80824e+08,1081.22,0,1,1
3.00459e+08,662.163,0,1,1
3.21661e+08,520.932,0,1,1
3.40591e+08,1146.05,0,1,1
3.61274e+08,977.809,0,1,1
3.80203e+08,743.196,0,1,1
4.00543e+08,1007.14,0,1,1
4.20458e+08,787.958,0,1,1
4.4103e+08,858.187,0,1,1
4.61249e+08,826.546,0,1,1
4.81245e+08,899.09,0,1,1
5.00363e+08,793.36,0,1,1
5.20565e+08,772.523,0,1,1
5.40473e+08,755.545,0,1,1
5.6069e+08,709.239,0,1,1
5.80674e+08,669.88,0,1,1
6.00671e+08,826.546,0,1,1
6.20893e+08,794.132,0,1,1
6.40836e+08,694.576,0,1,1
6.60541e+08,1042.64,0,1,1
6.80653e+08,768.664,0,1,1
7.00719e+08,805.708,0,1,1
7.20814e+08,784.099,0,1,1
7.41192e+08,630.521,0,1,1
7.61232e+08,839.665,0,1,1
7.80288e+08,797.219,0,1,1
8.01323e+08,1041.86,0,1,1
8.2137e+08,678.369,0,1,1
8.41017e+08,611.999,0,1,1
8.60863e+08,905.264,0,1,1
8.81036e+08,985.526,0,1,1
9.00271e+08,665.25,0,1,1
9.20349e+08,670.652,0,1,1
9.40608e+08,675.282,0,1,1
9.6044e+08,804.937,0,1,1
9.80577e+08,681.456,0,1,1
1.00077e+09,1038.78,0,1,1
1.02125e+09,936.906,0,1,1
1.04137e+09,748.599,0,1,1
1.06132e+09,699.978,0,1,1
1.08081e+09,716.185,0,1,1
1.10074e+09,791.045,0,1,1
1.12118e+09,796.447,0,1,1
1.14043e+09,844.296,0,1,1
1.16077e+09,814.969,0,1,1
1.18136e+09,902.949,0,1,1
1.20045e+09,1137.56,0,1,1
