time,latency,thread,start_core,end_core
5422.71,169683,0,1,1
2.00948e+07,10727.3,0,1,1
4.15217e+07,8818.03,0,1,1
6.09915e+07,9149.88,0,1,1
8.07816e+07,8865.11,0,1,1
1.00255e+08,39894.1,0,1,1
1.20524e+08,9315.81,0,1,1
1.40818e+08,26031.9,0,1,1
1.60578e+08,26600,0,1,1
1.80656e+08,10122.3,0,1,1
2.00589e+08,26966.5,0,1,1
2.20105e+08,24773.2,0,1,1
2.40251e+08,9188.47,0,1,1
2.61063e+08,11062.3,0,1,1
2.80416e+08,9257.93,0,1,1
3.00809e+08,10543.7,0,1,1
3.20417e+08,9320.44,0,1,1
3.40392e+08,8895.98,0,1,1
3.60422e+08,11060,0,1,1
3.80435e+08,8887.49,0,1,1
4.0043e+08,9984.15,0,1,1
4.20439e+08,16228.4,0,1,1
4.4062e+08,9991.86,0,1,1
4.60612e+08,10394.7,0,1,1
4.80617e+08,9491.77,0,1,1
5.0085e+08,10754.4,0,1,1
5.20368e+08,9110.52,0,1,1
5.4051e+08,9597.5,0,1,1
5.60291e+08,9406.1,0,1,1
5.8015e+08,37511.7,0,1,1
6.00852e+08,12789.5,0,1,1
6.20312e+08,50035,0,1,1
6.41164e+08,29454.7,0,1,1
6.6082e+08,27147.9,0,1,1
6.804e+08,27993,0,1,1
7.00336e+08,23350.1,0,1,1
7.21174e+08,13376,0,1,1
7.40333e+08,28173.6,0,1,1
7.60994e+08,12442.9,0,1,1
7.8053e+08,32222.9,0,1,1
8.00892e+08,37417.6,0,1,1
8.20932e+08,16547.1,0,1,1
8.40891e+08,38870.8,0,1,1
8.60609e+08,37902.2,0,1,1
8.81036e+08,13134.4,0,1,1
9.00236e+08,36414.3,0,1,1
9.2028e+08,29036.4,0,1,1
9.40464e+08,12977.8,0,1,1
9.60847e+08,11301.5,0,1,1
9.80948e+08,10667.9,0,1,1
1.00075e+09,39853.2,0,1,1
1.02101e+09,29392.9,0,1,1
1.04063e+09,25589,0,1,1
1.06111e+09,10853.1,0,1,1
1.08077e+09,10558.3,0,1,1
1.10055e+09,28284.7,0,1,1
1.12095e+09,43105.4,0,1,1
1.14087e+09,11209.7,0,1,1
1.16089e+09,27279.9,0,1,1
1.18094e+09,12538.6,0,1,1
1.20101e+09,55198.7,0,1,1
1.22099e+09,14906.4,0,1,1
1.24045e+09,12075.6,0,1,1
1.26048e+09,11280.7,0,1,1
1.28073e+09,28155.8,0,1,1
1.30091e+09,12293.2,0,1,1
1.32121e+09,36895.1,0,1,1
1.34059e+09,32191.3,0,1,1
1.36056e+09,22806,0,1,1
1.38189e+09,13548.9,0,1,1
1.40132e+09,29092.7,0,1,1
1.42077e+09,12957.7,0,1,1
1.44032e+09,12679.1,0,1,1
1.46077e+09,35099.2,0,1,1
1.48051e+09,10735.8,0,1,1
1.50093e+09,12053.2,0,1,1
1.52071e+09,11570.9,0,1,1
1.5412e+09,27053.7,0,1,1
1.56037e+09,12798,0,1,1
1.58054e+09,28730,0,1,1
1.60059e+09,16161.2,0,1,1
1.62041e+09,44334,0,1,1
1.64073e+09,13429.2,0,1,1
1.66065e+09,27826.3,0,1,1
1.68118e+09,10564.5,0,1,1
1.70106e+09,13768,0,1,1
1.72109e+09,11044.5,0,1,1
1.74053e+09,10963.5,0,1,1
1.76067e+09,11406.5,0,1,1
1.78074e+09,30276.6,0,1,1
1.80081e+09,11250.6,0,1,1
1.8211e+09,11225.9,0,1,1
1.84103e+09,11003.6,0,1,1
1.86092e+09,10945,0,1,1
1.88071e+09,28995.5,0,1,1
1.90154e+09,11231.3,0,1,1
1.92117e+09,22786.7,0,1,1
1.94153e+09,28346.4,0,1,1
1.9611e+09,17332,0,1,1
1.98142e+09,10870.9,0,1,1
2.00116e+09,10924.1,0,1,1
2.021e+09,28439,0,1,1
2.0414e+09,10667.1,0,1,1
2.06166e+09,11368.7,0,1,1
2.08125e+09,11689.7,0,1,1
2.101e+09,12198.3,0,1,1
2.12122e+09,22086.7,0,1,1
2.141e+09,11326.2,0,1,1
2.16115e+09,37677.7,0,1,1
2.18104e+09,22872.4,0,1,1
2.20062e+09,30056.6,0,1,1
2.22093e+09,14130.8,0,1,1
2.24052e+09,13876.1,0,1,1
2.2612e+09,11699,0,1,1
2.28136e+09,28470.7,0,1,1
2.30069e+09,15639.5,0,1,1
2.32147e+09,10692.6,0,1,1
2.34112e+09,11878.8,0,1,1
2.36078e+09,22914.8,0,1,1
2.38079e+09,14474.2,0,1,1
2.40069e+09,10521.3,0,1,1
2.42122e+09,13866.1,0,1,1
2.44135e+09,677063,0,1,1
2.46116e+09,10914.9,0,1,1
2.48098e+09,13502.6,0,1,1
2.50118e+09,11716.7,0,1,1
2.52056e+09,13746.4,0,1,1
2.54143e+09,38180.1,0,1,1
2.56053e+09,22894.8,0,1,1
2.58127e+09,10292.1,0,1,1
2.60058e+09,27695.8,0,1,1
2.62102e+09,11394.9,0,1,1
2.64097e+09,28982.3,0,1,1
2.66146e+09,13459.3,0,1,1
2.68138e+09,13986.4,0,1,1
2.70102e+09,11458.2,0,1,1
2.72183e+09,11605.6,0,1,1
2.74065e+09,11911.2,0,1,1
2.76127e+09,14359.2,0,1,1
2.78146e+09,30761.2,0,1,1
2.80094e+09,11843.3,0,1,1
2.82101e+09,12601.2,0,1,1
2.84119e+09,11779.2,0,1,1
2.86099e+09,12334.1,0,1,1
2.88107e+09,26380,0,1,1
2.9017e+09,10850.8,0,1,1
2.92132e+09,12343.4,0,1,1
2.94127e+09,27170.3,0,1,1
2.96077e+09,16456.8,0,1,1
2.98109e+09,10977.4,0,1,1
3.00135e+09,38458.7,0,1,1
3.02105e+09,11143.3,0,1,1
3.04105e+09,13004,0,1,1
3.0617e+09,13438.5,0,1,1
3.08131e+09,22240.3,0,1,1
3.10078e+09,27023.6,0,1,1
3.12133e+09,14329.1,0,1,1
3.14075e+09,28801,0,1,1
3.16129e+09,29477.8,0,1,1
3.1808e+09,36740,0,1,1
3.20088e+09,11158,0,1,1
3.22178e+09,11852.6,0,1,1
3.24123e+09,11697.4,0,1,1
3.26148e+09,38533.5,0,1,1
3.28081e+09,10520.5,0,1,1
3.3011e+09,13759.6,0,1,1
3.32122e+09,11732.2,0,1,1
3.34143e+09,11112.4,0,1,1
3.3607e+09,24111.1,0,1,1
3.38087e+09,11685.1,0,1,1
3.40139e+09,12456.8,0,1,1
3.42139e+09,11560.1,0,1,1
3.44164e+09,27769.2,0,1,1
3.46159e+09,29321.9,0,1,1
3.48142e+09,11781.6,0,1,1
3.50161e+09,36379.6,0,1,1
3.52095e+09,19950.5,0,1,1
3.54143e+09,10958.9,0,1,1
3.56211e+09,10709.6,0,1,1
3.58142e+09,11289.9,0,1,1
3.60212e+09,11646.5,0,1,1
3.62142e+09,14530.5,0,1,1
3.64131e+09,18036.6,0,1,1
3.66173e+09,22486.5,0,1,1
3.68143e+09,11193.5,0,1,1
3.7013e+09,29999.5,0,1,1
3.72227e+09,27357,0,1,1
3.74083e+09,11694.3,0,1,1
3.76132e+09,37383.6,0,1,1
3.78091e+09,10593.8,0,1,1
3.80105e+09,37289.5,0,1,1
3.82119e+09,13416.9,0,1,1
3.84139e+09,12846.6,0,1,1
3.86114e+09,11772.3,0,1,1
3.88217e+09,29046.4,0,1,1
3.90132e+09,11096.2,0,1,1
3.92143e+09,11266.8,0,1,1
3.94153e+09,28532.4,0,1,1
3.96125e+09,20693.7,0,1,1
3.98175e+09,11181.1,0,1,1
4.00175e+09,11221.3,0,1,1
4.02186e+09,28836.5,0,1,1
4.04104e+09,13755.7,0,1,1
4.06104e+09,11056.9,0,1,1
4.0814e+09,10636.3,0,1,1
4.10091e+09,10765.9,0,1,1
4.1209e+09,25541.9,0,1,1
4.14159e+09,11523.8,0,1,1
4.16149e+09,31155.6,0,1,1
4.18089e+09,27337.7,0,1,1
4.20103e+09,41496.3,0,1,1
4.22087e+09,23181.1,0,1,1
4.24117e+09,15150.2,0,1,1
4.26156e+09,11126.3,0,1,1
4.28094e+09,37292.6,0,1,1
4.30119e+09,10257.3,0,1,1
4.32154e+09,16661.3,0,1,1
4.34132e+09,11516.8,0,1,1
4.36134e+09,28774,0,1,1
4.38161e+09,29617.5,0,1,1
4.40151e+09,11196.6,0,1,1
4.42122e+09,11969.1,0,1,1
4.44096e+09,22665.6,0,1,1
4.46157e+09,11170.3,0,1,1
4.48137e+09,12227.6,0,1,1
4.50147e+09,14903.3,0,1,1
4.52176e+09,31047.6,0,1,1
4.54091e+09,29084.2,0,1,1
4.56096e+09,12982.4,0,1,1
4.58157e+09,10458,0,1,1
4.602e+09,27388.7,0,1,1
4.62147e+09,11235.9,0,1,1
4.64163e+09,13395.3,0,1,1
4.66113e+09,27846.3,0,1,1
4.6814e+09,13744.9,0,1,1
4.70128e+09,33628.3,0,1,1
4.72098e+09,13608.3,0,1,1
4.74111e+09,10224.2,0,1,1
4.76105e+09,39195.7,0,1,1
4.78137e+09,27087.7,0,1,1
4.80168e+09,12215.3,0,1,1
4.82155e+09,10836.2,0,1,1
4.84166e+09,11567,0,1,1
4.86182e+09,14038.2,0,1,1
4.88215e+09,19643.4,0,1,1
4.90106e+09,11716,0,1,1
4.92125e+09,11564.7,0,1,1
4.9411e+09,23322.3,0,1,1
4.96191e+09,13530.3,0,1,1
4.98172e+09,19583.2,0,1,1
5.00108e+09,28773.2,0,1,1
5.02143e+09,18270.4,0,1,1
5.0414e+09,13965.6,0,1,1
5.0612e+09,11175.7,0,1,1
5.08138e+09,11403.4,0,1,1
5.10155e+09,12421.3,0,1,1
5.12149e+09,26785.9,0,1,1
5.14147e+09,10880.9,0,1,1
5.16138e+09,23560,0,1,1
5.18156e+09,28408.9,0,1,1
5.20137e+09,12702.3,0,1,1
5.22187e+09,23124.8,0,1,1
5.24218e+09,25578.9,0,1,1
5.26169e+09,27174.9,0,1,1
5.28189e+09,17812,0,1,1
5.30121e+09,29470.9,0,1,1
5.32171e+09,30099.1,0,1,1
5.34156e+09,11841,0,1,1
5.36158e+09,14017.3,0,1,1
5.38157e+09,28757,0,1,1
5.40123e+09,10264.3,0,1,1
5.42172e+09,11455.1,0,1,1
5.44134e+09,11100.9,0,1,1
5.46201e+09,18473.4,0,1,1
5.4818e+09,12475.4,0,1,1
5.50168e+09,28665.2,0,1,1
5.52161e+09,27904.2,0,1,1
5.54207e+09,29175.3,0,1,1
5.5611e+09,28667.5,0,1,1
5.58133e+09,12804.9,0,1,1
5.60133e+09,12814.2,0,1,1
