time,latency,thread,start_core,end_core
47426.8,271891,0,1,1
2.01484e+07,83304.4,0,1,1
4.06825e+07,97560.2,0,1,1
6.05173e+07,176385,0,1,1
8.05274e+07,165594,0,1,1
1.00318e+08,66461.7,0,1,1
1.20603e+08,337341,0,1,1
1.40218e+08,55141.6,0,1,1
1.61022e+08,70433.9,0,1,1
1.8043e+08,69881.3,0,1,1
2.00419e+08,77954.6,0,1,1
2.21147e+08,56041.5,0,1,1
2.40226e+08,136532,0,1,1
2.60929e+08,61928.4,0,1,1
2.80497e+08,112389,0,1,1
3.00903e+08,51060.6,0,1,1
3.20759e+08,128310,0,1,1
3.40705e+08,55693.4,0,1,1
3.60419e+08,94016.3,0,1,1
3.80515e+08,63734.3,0,1,1
4.00697e+08,69554.9,0,1,1
4.20597e+08,53347.3,0,1,1
4.41042e+08,101378,0,1,1
4.60449e+08,41807.3,0,1,1
4.80672e+08,84431.1,0,1,1
5.0111e+08,95042.7,0,1,1
5.20844e+08,34690.2,0,1,1
5.40609e+08,38740.4,0,1,1
5.60762e+08,50369.1,0,1,1
5.80493e+08,108230,0,1,1
6.00678e+08,60878.8,0,1,1
6.21006e+08,159469,0,1,1
6.40837e+08,267991,0,1,1
6.60622e+08,75383.9,0,1,1
6.80606e+08,32562.5,0,1,1
7.00623e+08,89696,0,1,1
7.20697e+08,78617.5,0,1,1
7.40388e+08,69077.1,0,1,1
7.60461e+08,53362,0,1,1
7.80789e+08,187445,0,1,1
8.00851e+08,42909.4,0,1,1
8.20872e+08,84599.4,0,1,1
8.40321e+08,34214.8,0,1,1
8.60511e+08,68644.2,0,1,1
8.80679e+08,179437,0,1,1
9.00827e+08,54379.1,0,1,1
9.20819e+08,72905,0,1,1
9.40734e+08,65779.4,0,1,1
9.60541e+08,76712.1,0,1,1
9.81253e+08,68582.4,0,1,1
1.00122e+09,95519.7,0,1,1
1.02084e+09,199708,0,1,1
1.04075e+09,71812.2,0,1,1
1.06072e+09,65273.2,0,1,1
1.08061e+09,104195,0,1,1
1.10101e+09,39147.1,0,1,1
1.12033e+09,68449.7,0,1,1
1.14045e+09,80110.1,0,1,1
1.16133e+09,83702.6,0,1,1
1.18061e+09,40808.7,0,1,1
1.20039e+09,130318,0,1,1
1.22064e+09,46024.9,0,1,1
1.24105e+09,43292.2,0,1,1
1.26042e+09,100086,0,1,1
1.28105e+09,99673.2,0,1,1
1.30091e+09,76894.2,0,1,1
1.32163e+09,52884.3,0,1,1
1.34037e+09,74639.2,0,1,1
1.36112e+09,54439.3,0,1,1
1.38078e+09,92777.6,0,1,1
1.40083e+09,70224.7,0,1,1
1.42038e+09,89105.6,0,1,1
1.44094e+09,71489.6,0,1,1
1.46087e+09,72665,0,1,1
1.48144e+09,74860.6,0,1,1
1.50065e+09,83083.7,0,1,1
1.52098e+09,60835.6,0,1,1
1.54064e+09,46092.1,0,1,1
1.56107e+09,69872.8,0,1,1
1.58095e+09,137067,0,1,1
1.60127e+09,75400.9,0,1,1
1.6208e+09,34736.5,0,1,1
1.64111e+09,66663.1,0,1,1
1.66052e+09,60273,0,1,1
1.68075e+09,67884,0,1,1
1.70088e+09,128998,0,1,1
1.72086e+09,52492.2,0,1,1
1.74091e+09,54105.9,0,1,1
1.76125e+09,167432,0,1,1
1.78131e+09,73961.6,0,1,1
1.80187e+09,50417.7,0,1,1
1.82076e+09,92950.5,0,1,1
1.84146e+09,113613,0,1,1
1.86124e+09,87858.5,0,1,1
1.88078e+09,76293.8,0,1,1
1.90103e+09,54827.5,0,1,1
1.92043e+09,121447,0,1,1
1.94054e+09,54728,0,1,1
1.96133e+09,55566.1,0,1,1
1.98077e+09,73192.9,0,1,1
2.00205e+09,79427.9,0,1,1
2.02105e+09,47355.4,0,1,1
2.04095e+09,211150,0,1,1
2.06094e+09,185154,0,1,1
2.08062e+09,65811.9,0,1,1
2.10108e+09,208489,0,1,1
2.12122e+09,86862.2,0,1,1
2.14142e+09,146425,0,1,1
2.16072e+09,38436.3,0,1,1
2.18076e+09,51319.9,0,1,1
2.20087e+09,76588.6,0,1,1
