time,latency,thread,start_core,end_core
81951.1,862.818,0,1,1
2.09752e+07,2603.12,0,1,1
4.02629e+07,2657.91,0,1,1
6.04041e+07,2917.22,0,1,1
8.06427e+07,3037.61,0,1,1
1.00584e+08,1517.26,0,1,1
1.20827e+08,2963.52,0,1,1
1.4029e+08,1479.45,0,1,1
1.60821e+08,2593.08,0,1,1
1.80676e+08,1395.33,0,1,1
2.01088e+08,2936.51,0,1,1
2.20227e+08,2611.61,0,1,1
2.4017e+08,1485.62,0,1,1
2.61014e+08,9629.91,0,1,1
2.80368e+08,1867.64,0,1,1
3.01575e+08,3108.61,0,1,1
3.2049e+08,1290.37,0,1,1
3.4046e+08,1615.28,0,1,1
3.6033e+08,1514.95,0,1,1
3.80806e+08,1132.16,0,1,1
4.00823e+08,2599.26,0,1,1
4.20941e+08,1165.34,0,1,1
4.40704e+08,1483.31,0,1,1
4.6174e+08,1680.1,0,1,1
4.8035e+08,2417.13,0,1,1
5.01012e+08,3360.21,0,1,1
5.21097e+08,1333.59,0,1,1
5.40817e+08,1641.51,0,1,1
5.61592e+08,5825.95,0,1,1
5.81509e+08,1244.83,0,1,1
6.00409e+08,1106.69,0,1,1
6.20585e+08,2725.05,0,1,1
6.40903e+08,1469.41,0,1,1
6.60587e+08,7955.21,0,1,1
6.80801e+08,3073.11,0,1,1
7.00317e+08,2664.09,0,1,1
7.20839e+08,2805.32,0,1,1
7.41264e+08,1291.91,0,1,1
7.60742e+08,1110.55,0,1,1
7.80779e+08,1497.97,0,1,1
8.00972e+08,6512.81,0,1,1
8.21712e+08,2627.81,0,1,1
8.4092e+08,1065.79,0,1,1
8.60735e+08,2857.02,0,1,1
8.811e+08,1501.83,0,1,1
9.00993e+08,3031.44,0,1,1
9.20608e+08,1166.89,0,1,1
9.40366e+08,1198.53,0,1,1
9.60921e+08,2913.36,0,1,1
9.80509e+08,2900.24,0,1,1
1.00084e+09,3687.43,0,1,1
1.02068e+09,1217.82,0,1,1
1.04094e+09,3664.28,0,1,1
1.06092e+09,1169.97,0,1,1
1.08077e+09,9102.03,0,1,1
1.1008e+09,2642.48,0,1,1
1.12055e+09,1190.81,0,1,1
1.14102e+09,1129.07,0,1,1
1.16103e+09,2421.76,0,1,1
1.18082e+09,3051.5,0,1,1
1.20103e+09,3143.34,0,1,1
1.22059e+09,2600.03,0,1,1
1.24072e+09,3152.6,0,1,1
1.26043e+09,1470.19,0,1,1
1.28065e+09,2726.6,0,1,1
1.30052e+09,2533.66,0,1,1
1.32092e+09,2851.62,0,1,1
1.34076e+09,1622.99,0,1,1
1.36063e+09,1163.8,0,1,1
1.38055e+09,2671.8,0,1,1
1.40072e+09,2613.92,0,1,1
1.42079e+09,1095.12,0,1,1
1.4406e+09,1456.29,0,1,1
1.46089e+09,1544.27,0,1,1
1.48058e+09,2529.8,0,1,1
1.50105e+09,2749.75,0,1,1
1.52098e+09,3120.96,0,1,1
1.54088e+09,2370.05,0,1,1
1.56104e+09,1197.76,0,1,1
1.5811e+09,1238.66,0,1,1
1.60065e+09,1296.54,0,1,1
1.62078e+09,2292.1,0,1,1
1.64066e+09,2563.76,0,1,1
1.66144e+09,1740.3,0,1,1
1.68067e+09,1445.49,0,1,1
1.70106e+09,2974.33,0,1,1
1.7207e+09,2961.98,0,1,1
1.74056e+09,2672.57,0,1,1
1.76092e+09,2951.95,0,1,1
1.78113e+09,1158.4,0,1,1
1.80171e+09,2941.92,0,1,1
1.82058e+09,2903.33,0,1,1
1.84112e+09,1504.91,0,1,1
1.86101e+09,1133.7,0,1,1
1.88071e+09,14931.1,0,1,1
1.9013e+09,1352.11,0,1,1
1.92111e+09,1177.69,0,1,1
1.94092e+09,1146.82,0,1,1
1.96056e+09,3019.86,0,1,1
1.98091e+09,1230.94,0,1,1
2.00093e+09,1133.7,0,1,1
2.02108e+09,3006.74,0,1,1
2.04097e+09,3057.68,0,1,1
2.06099e+09,7817.84,0,1,1
2.08116e+09,1345.93,0,1,1
2.1007e+09,1207.79,0,1,1
2.1214e+09,1555.85,0,1,1
2.14134e+09,1191.58,0,1,1
2.16136e+09,3072.34,0,1,1
2.18067e+09,3022.95,0,1,1
2.20132e+09,2761.33,0,1,1
2.22055e+09,2799.91,0,1,1
2.24111e+09,2600.03,0,1,1
2.26086e+09,1504.91,0,1,1
2.28086e+09,2700.36,0,1,1
2.30113e+09,1267.22,0,1,1
2.3206e+09,1539.64,0,1,1
2.34062e+09,1163.8,0,1,1
2.36092e+09,2839.27,0,1,1
