time,latency,thread,start_core,end_core
53275,127836,0,1,1
2.04762e+07,37945.1,0,1,1
4.08836e+07,22064.5,0,1,1
6.09209e+07,12999.7,0,1,1
8.08859e+07,25380.6,0,1,1
1.00586e+08,10076.4,0,1,1
1.20655e+08,28581.7,0,1,1
1.4047e+08,29041.6,0,1,1
1.60417e+08,11569,0,1,1
1.80306e+08,28202.8,0,1,1
2.00728e+08,34726.2,0,1,1
2.21413e+08,71406.4,0,1,1
2.40698e+08,15110.4,0,1,1
2.60795e+08,10461.5,0,1,1
2.80345e+08,9254.56,0,1,1
3.00439e+08,27021.3,0,1,1
3.20879e+08,10900.7,0,1,1
3.40567e+08,10588.9,0,1,1
3.61446e+08,12417.1,0,1,1
3.80689e+08,10905.3,0,1,1
4.00687e+08,27964.3,0,1,1
4.20282e+08,29313.3,0,1,1
4.40897e+08,34395.9,0,1,1
4.6073e+08,28931.3,0,1,1
4.80853e+08,28621.8,0,1,1
5.00597e+08,10538.7,0,1,1
5.20747e+08,10560.3,0,1,1
5.41047e+08,10236.2,0,1,1
5.6161e+08,11864.5,0,1,1
5.80693e+08,29505.5,0,1,1
6.0101e+08,11581.3,0,1,1
6.20824e+08,15105,0,1,1
6.40923e+08,28522.3,0,1,1
6.60996e+08,10599.7,0,1,1
6.80974e+08,34297.1,0,1,1
7.01024e+08,10794.2,0,1,1
7.20917e+08,10793.4,0,1,1
7.40823e+08,28918.9,0,1,1
7.6063e+08,12260.4,0,1,1
7.80598e+08,12184.8,0,1,1
8.00459e+08,29609.6,0,1,1
8.20781e+08,28991.5,0,1,1
8.41029e+08,12698.8,0,1,1
8.60866e+08,28810.9,0,1,1
8.8045e+08,27573.1,0,1,1
9.00617e+08,32725.9,0,1,1
9.20995e+08,11698.6,0,1,1
9.41035e+08,11268,0,1,1
9.60986e+08,11261.8,0,1,1
9.81108e+08,10818.8,0,1,1
1.00105e+09,9626.53,0,1,1
1.02097e+09,10965.5,0,1,1
1.04093e+09,9523.12,0,1,1
1.06076e+09,10997.1,0,1,1
1.08079e+09,9956.06,0,1,1
1.10103e+09,10517.1,0,1,1
1.12066e+09,28641.1,0,1,1
1.141e+09,28425.8,0,1,1
1.16087e+09,11245.6,0,1,1
1.18066e+09,95068.3,0,1,1
