time,latency,thread,start_core,end_core
77573.2,44.7519,0,1,1
2.03917e+07,45.5235,0,1,1
4.02959e+07,46.2951,0,1,1
6.02541e+07,46.2951,0,1,1
8.04772e+07,46.2951,0,1,1
1.0031e+08,46.2951,0,1,1
1.20635e+08,46.2951,0,1,1
1.40313e+08,47.0667,0,1,1
1.60348e+08,46.2951,0,1,1
1.80479e+08,45.5235,0,1,1
2.01211e+08,45.5235,0,1,1
2.20227e+08,45.5235,0,1,1
2.41395e+08,45.5235,0,1,1
2.61046e+08,46.2951,0,1,1
2.80518e+08,45.5235,0,1,1
3.00867e+08,46.2951,0,1,1
3.21047e+08,46.2951,0,1,1
3.40735e+08,46.2951,0,1,1
3.60782e+08,46.2951,0,1,1
3.80749e+08,46.2951,0,1,1
4.00474e+08,46.2951,0,1,1
4.20351e+08,45.5235,0,1,1
4.41559e+08,46.2951,0,1,1
4.60894e+08,46.2951,0,1,1
4.80226e+08,45.5235,0,1,1
5.00778e+08,46.2951,0,1,1
5.2116e+08,46.2951,0,1,1
5.40777e+08,46.2951,0,1,1
5.61287e+08,45.5235,0,1,1
5.81609e+08,46.2951,0,1,1
6.00849e+08,46.2951,0,1,1
6.2138e+08,47.0667,0,1,1
6.40404e+08,45.5235,0,1,1
6.61582e+08,45.5235,0,1,1
6.81636e+08,46.2951,0,1,1
7.00878e+08,46.2951,0,1,1
7.2037e+08,46.2951,0,1,1
7.40389e+08,46.2951,0,1,1
7.60802e+08,46.2951,0,1,1
7.80565e+08,45.5235,0,1,1
8.00478e+08,46.2951,0,1,1
8.20457e+08,46.2951,0,1,1
8.40448e+08,45.5235,0,1,1
8.60758e+08,45.5235,0,1,1
8.80752e+08,46.2951,0,1,1
9.00345e+08,45.5235,0,1,1
9.20415e+08,46.2951,0,1,1
9.40403e+08,46.2951,0,1,1
9.60674e+08,45.5235,0,1,1
9.80117e+08,46.2951,0,1,1
1.00111e+09,45.5235,0,1,1
1.02093e+09,46.2951,0,1,1
1.04139e+09,46.2951,0,1,1
1.06014e+09,45.5235,0,1,1
1.08139e+09,46.2951,0,1,1
1.10009e+09,46.2951,0,1,1
1.12096e+09,47.0667,0,1,1
1.14068e+09,45.5235,0,1,1
1.16066e+09,46.2951,0,1,1
1.18037e+09,45.5235,0,1,1
1.20069e+09,45.5235,0,1,1
1.22032e+09,46.2951,0,1,1
1.24035e+09,45.5235,0,1,1
1.26035e+09,46.2951,0,1,1
1.28145e+09,45.5235,0,1,1
1.30038e+09,46.2951,0,1,1
1.32078e+09,46.2951,0,1,1
1.34065e+09,46.2951,0,1,1
1.36047e+09,46.2951,0,1,1
1.38035e+09,46.2951,0,1,1
1.40048e+09,45.5235,0,1,1
1.4204e+09,46.2951,0,1,1
1.44023e+09,46.2951,0,1,1
1.46144e+09,46.2951,0,1,1
1.48113e+09,46.2951,0,1,1
1.50041e+09,46.2951,0,1,1
1.52036e+09,45.5235,0,1,1
1.54021e+09,46.2951,0,1,1
1.56043e+09,46.2951,0,1,1
1.5802e+09,45.5235,0,1,1
1.60041e+09,46.2951,0,1,1
1.62063e+09,45.5235,0,1,1
1.64101e+09,46.2951,0,1,1
1.66039e+09,45.5235,0,1,1
1.68038e+09,46.2951,0,1,1
1.70026e+09,45.5235,0,1,1
1.7203e+09,45.5235,0,1,1
1.7404e+09,46.2951,0,1,1
1.76018e+09,46.2951,0,1,1
1.78035e+09,46.2951,0,1,1
1.80081e+09,46.2951,0,1,1
1.82082e+09,46.2951,0,1,1
1.84024e+09,45.5235,0,1,1
1.86138e+09,45.5235,0,1,1
1.88072e+09,45.5235,0,1,1
1.9007e+09,45.5235,0,1,1
1.92032e+09,46.2951,0,1,1
1.94022e+09,44.7519,0,1,1
1.96012e+09,45.5235,0,1,1
1.98101e+09,45.5235,0,1,1
2.00036e+09,44.7519,0,1,1
2.02108e+09,46.2951,0,1,1
2.04087e+09,45.5235,0,1,1
2.0608e+09,45.5235,0,1,1
2.08067e+09,44.7519,0,1,1
2.10085e+09,45.5235,0,1,1
2.12064e+09,46.2951,0,1,1
2.14098e+09,45.5235,0,1,1
2.16024e+09,45.5235,0,1,1
2.18069e+09,46.2951,0,1,1
2.20094e+09,45.5235,0,1,1
2.22058e+09,46.2951,0,1,1
2.24084e+09,45.5235,0,1,1
2.26026e+09,44.7519,0,1,1
2.28028e+09,45.5235,0,1,1
2.30127e+09,46.2951,0,1,1
2.32159e+09,46.2951,0,1,1
2.34159e+09,45.5235,0,1,1
2.36084e+09,45.5235,0,1,1
2.38081e+09,45.5235,0,1,1
2.40038e+09,43.9803,0,1,1
2.42042e+09,45.5235,0,1,1
2.44077e+09,46.2951,0,1,1
2.46085e+09,46.2951,0,1,1
2.48084e+09,45.5235,0,1,1
2.50019e+09,45.5235,0,1,1
2.52132e+09,46.2951,0,1,1
2.54067e+09,46.2951,0,1,1
2.56093e+09,46.2951,0,1,1
2.58075e+09,45.5235,0,1,1
2.60028e+09,46.2951,0,1,1
2.62008e+09,46.2951,0,1,1
2.64068e+09,46.2951,0,1,1
2.66037e+09,46.2951,0,1,1
2.68094e+09,45.5235,0,1,1
2.70032e+09,44.7519,0,1,1
2.72012e+09,45.5235,0,1,1
2.74015e+09,45.5235,0,1,1
2.76038e+09,46.2951,0,1,1
2.78083e+09,46.2951,0,1,1
2.80026e+09,46.2951,0,1,1
2.82032e+09,45.5235,0,1,1
2.84064e+09,46.2951,0,1,1
2.86033e+09,46.2951,0,1,1
2.8812e+09,45.5235,0,1,1
2.90038e+09,46.2951,0,1,1
2.92126e+09,46.2951,0,1,1
2.94026e+09,47.0667,0,1,1
2.96029e+09,45.5235,0,1,1
2.98033e+09,47.8383,0,1,1
3.00032e+09,46.2951,0,1,1
3.02009e+09,46.2951,0,1,1
3.04119e+09,45.5235,0,1,1
3.06128e+09,45.5235,0,1,1
3.08024e+09,47.0667,0,1,1
3.10029e+09,45.5235,0,1,1
3.12026e+09,46.2951,0,1,1
3.14034e+09,46.2951,0,1,1
3.16063e+09,45.5235,0,1,1
3.18025e+09,46.2951,0,1,1
3.20033e+09,46.2951,0,1,1
3.22036e+09,46.2951,0,1,1
3.2412e+09,46.2951,0,1,1
3.26099e+09,46.2951,0,1,1
3.28018e+09,46.2951,0,1,1
3.30065e+09,46.2951,0,1,1
3.3215e+09,45.5235,0,1,1
3.34044e+09,46.2951,0,1,1
3.36044e+09,46.2951,0,1,1
3.38134e+09,46.2951,0,1,1
3.40119e+09,46.2951,0,1,1
3.42063e+09,46.2951,0,1,1
3.44105e+09,46.2951,0,1,1
3.46094e+09,46.2951,0,1,1
3.48037e+09,45.5235,0,1,1
3.50023e+09,45.5235,0,1,1
3.5213e+09,46.2951,0,1,1
3.54067e+09,46.2951,0,1,1
3.56028e+09,45.5235,0,1,1
3.58024e+09,46.2951,0,1,1
3.60017e+09,45.5235,0,1,1
3.62071e+09,45.5235,0,1,1
3.64112e+09,46.2951,0,1,1
3.66016e+09,45.5235,0,1,1
3.68006e+09,46.2951,0,1,1
3.70103e+09,46.2951,0,1,1
3.72143e+09,46.2951,0,1,1
3.74079e+09,46.2951,0,1,1
3.76042e+09,45.5235,0,1,1
3.78071e+09,45.5235,0,1,1
3.80072e+09,45.5235,0,1,1
3.8208e+09,45.5235,0,1,1
3.84089e+09,45.5235,0,1,1
3.86013e+09,46.2951,0,1,1
3.88064e+09,44.7519,0,1,1
3.90033e+09,46.2951,0,1,1
3.92019e+09,44.7519,0,1,1
3.9415e+09,45.5235,0,1,1
3.96132e+09,46.2951,0,1,1
3.98055e+09,46.2951,0,1,1
4.00031e+09,45.5235,0,1,1
4.02026e+09,45.5235,0,1,1
4.0403e+09,45.5235,0,1,1
4.06043e+09,45.5235,0,1,1
4.08022e+09,45.5235,0,1,1
4.10031e+09,45.5235,0,1,1
4.12019e+09,45.5235,0,1,1
4.14009e+09,46.2951,0,1,1
4.1613e+09,47.0667,0,1,1
4.1801e+09,45.5235,0,1,1
4.2008e+09,46.2951,0,1,1
4.22014e+09,45.5235,0,1,1
4.2409e+09,45.5235,0,1,1
4.26018e+09,46.2951,0,1,1
4.28103e+09,46.2951,0,1,1
4.30047e+09,45.5235,0,1,1
4.32063e+09,45.5235,0,1,1
4.3409e+09,47.8383,0,1,1
4.36128e+09,45.5235,0,1,1
4.38113e+09,45.5235,0,1,1
4.4003e+09,46.2951,0,1,1
4.42024e+09,46.2951,0,1,1
4.44083e+09,45.5235,0,1,1
4.46028e+09,45.5235,0,1,1
4.48096e+09,47.0667,0,1,1
4.50084e+09,46.2951,0,1,1
4.52058e+09,45.5235,0,1,1
4.5413e+09,45.5235,0,1,1
4.56078e+09,46.2951,0,1,1
4.58096e+09,45.5235,0,1,1
4.6007e+09,47.0667,0,1,1
4.62111e+09,46.2951,0,1,1
4.64068e+09,46.2951,0,1,1
4.66136e+09,46.2951,0,1,1
4.68026e+09,45.5235,0,1,1
4.7012e+09,45.5235,0,1,1
4.72034e+09,45.5235,0,1,1
4.74029e+09,45.5235,0,1,1
4.76137e+09,45.5235,0,1,1
4.78135e+09,46.2951,0,1,1
4.80102e+09,46.2951,0,1,1
4.82085e+09,45.5235,0,1,1
4.8407e+09,47.0667,0,1,1
4.8608e+09,46.2951,0,1,1
4.88028e+09,45.5235,0,1,1
4.90054e+09,47.0667,0,1,1
4.92011e+09,46.2951,0,1,1
4.94116e+09,45.5235,0,1,1
4.96033e+09,46.2951,0,1,1
4.98022e+09,45.5235,0,1,1
5.00113e+09,46.2951,0,1,1
5.02096e+09,46.2951,0,1,1
5.04074e+09,46.2951,0,1,1
5.06028e+09,45.5235,0,1,1
5.07998e+09,46.2951,0,1,1
5.10063e+09,45.5235,0,1,1
5.1203e+09,45.5235,0,1,1
5.14024e+09,46.2951,0,1,1
5.16074e+09,46.2951,0,1,1
5.18033e+09,46.2951,0,1,1
5.20072e+09,46.2951,0,1,1
5.22034e+09,46.2951,0,1,1
5.24026e+09,45.5235,0,1,1
5.2602e+09,45.5235,0,1,1
5.2807e+09,45.5235,0,1,1
5.30086e+09,46.2951,0,1,1
5.32053e+09,45.5235,0,1,1
5.34075e+09,46.2951,0,1,1
5.36057e+09,45.5235,0,1,1
5.38017e+09,45.5235,0,1,1
5.40084e+09,46.2951,0,1,1
5.42073e+09,46.2951,0,1,1
5.44029e+09,46.2951,0,1,1
5.46032e+09,46.2951,0,1,1
5.48109e+09,46.2951,0,1,1
5.50085e+09,45.5235,0,1,1
5.52071e+09,46.2951,0,1,1
5.54016e+09,46.2951,0,1,1
5.56007e+09,45.5235,0,1,1
5.58129e+09,46.2951,0,1,1
5.60022e+09,46.2951,0,1,1
5.62113e+09,46.2951,0,1,1
5.641e+09,46.2951,0,1,1
5.66145e+09,46.2951,0,1,1
5.68018e+09,45.5235,0,1,1
5.7012e+09,45.5235,0,1,1
5.72081e+09,46.2951,0,1,1
5.74013e+09,46.2951,0,1,1
5.7603e+09,46.2951,0,1,1
5.7807e+09,45.5235,0,1,1
5.80053e+09,45.5235,0,1,1
5.82012e+09,45.5235,0,1,1
5.84023e+09,46.2951,0,1,1
5.86025e+09,46.2951,0,1,1
5.88023e+09,46.2951,0,1,1
5.90028e+09,45.5235,0,1,1
5.92018e+09,46.2951,0,1,1
5.94133e+09,45.5235,0,1,1
5.96061e+09,45.5235,0,1,1
5.98072e+09,45.5235,0,1,1
6.00015e+09,45.5235,0,1,1
6.0202e+09,46.2951,0,1,1
6.04024e+09,46.2951,0,1,1
6.0602e+09,46.2951,0,1,1
6.0801e+09,46.2951,0,1,1
