time,latency,thread,start_core,end_core
39081.6,841.202,0,1,1
2.03374e+07,1065.01,0,1,1
4.02843e+07,1068.1,0,1,1
6.03303e+07,1072.73,0,1,1
8.03651e+07,1207.01,0,1,1
1.0023e+08,1066.55,0,1,1
1.20352e+08,6831.49,0,1,1
1.40437e+08,1050.35,0,1,1
1.60395e+08,1192.35,0,1,1
1.80213e+08,1307.34,0,1,1
2.00384e+08,2314.46,0,1,1
2.202e+08,1441.62,0,1,1
2.40298e+08,1359.82,0,1,1
2.60334e+08,1060.38,0,1,1
2.80413e+08,1112.86,0,1,1
3.00491e+08,1027.19,0,1,1
3.20323e+08,1046.49,0,1,1
3.40634e+08,1219.36,0,1,1
3.60374e+08,1038.77,0,1,1
3.80307e+08,1494.1,0,1,1
4.00369e+08,6838.44,0,1,1
4.20358e+08,1112.09,0,1,1
4.40533e+08,1158.39,0,1,1
4.60389e+08,1159.16,0,1,1
4.80204e+08,1084.3,0,1,1
5.00463e+08,1171.51,0,1,1
5.20453e+08,3251.36,0,1,1
5.40409e+08,1464,0,1,1
5.60426e+08,1129.84,0,1,1
5.80413e+08,1144.5,0,1,1
6.00488e+08,1140.64,0,1,1
6.20416e+08,1147.59,0,1,1
6.40445e+08,3115.54,0,1,1
6.60557e+08,1361.36,0,1,1
6.80462e+08,7938.17,0,1,1
7.00487e+08,1647.68,0,1,1
7.20668e+08,1208.55,0,1,1
7.40718e+08,1376.79,0,1,1
7.60685e+08,3042.22,0,1,1
7.80501e+08,1294.22,0,1,1
8.00598e+08,1340.52,0,1,1
8.20411e+08,1095.88,0,1,1
8.40904e+08,1359.04,0,1,1
8.60668e+08,1294.99,0,1,1
8.80485e+08,1521.88,0,1,1
9.00513e+08,1607.55,0,1,1
9.20653e+08,1177.68,0,1,1
9.40815e+08,1038.77,0,1,1
9.60414e+08,1404.58,0,1,1
9.80967e+08,1184.63,0,1,1
1.00053e+09,1988.02,0,1,1
1.02042e+09,1712.5,0,1,1
1.04066e+09,1326.63,0,1,1
1.06041e+09,1023.33,0,1,1
1.0811e+09,2860.09,0,1,1
1.10042e+09,11174.9,0,1,1
