time,latency,thread,start_core,end_core
59730.4,338901,0,1,1
2.03957e+07,132391,0,1,1
4.03568e+07,108859,0,1,1
6.07153e+07,49340,0,1,1
8.03644e+07,23576,0,1,1
1.0053e+08,184061,0,1,1
1.20599e+08,248594,0,1,1
1.40319e+08,49546.8,0,1,1
1.60633e+08,74354.6,0,1,1
1.80745e+08,132356,0,1,1
2.00364e+08,100829,0,1,1
2.20573e+08,62652.6,0,1,1
2.40179e+08,103169,0,1,1
2.60354e+08,84016.8,0,1,1
2.80656e+08,42745.4,0,1,1
3.00404e+08,87430.3,0,1,1
3.20355e+08,78424.8,0,1,1
3.40474e+08,176626,0,1,1
3.60501e+08,79765.3,0,1,1
3.80855e+08,152826,0,1,1
4.00661e+08,173692,0,1,1
4.20703e+08,41057.6,0,1,1
4.4081e+08,75601.7,0,1,1
4.60533e+08,210922,0,1,1
4.8033e+08,131221,0,1,1
5.00363e+08,82303.6,0,1,1
5.20839e+08,73257.9,0,1,1
5.40809e+08,46945.3,0,1,1
5.60792e+08,95312.9,0,1,1
5.80686e+08,54437.4,0,1,1
6.00517e+08,86352.9,0,1,1
6.20549e+08,157019,0,1,1
6.40698e+08,162449,0,1,1
6.60658e+08,90964.1,0,1,1
6.80477e+08,54163.4,0,1,1
7.00455e+08,134717,0,1,1
7.20702e+08,97114.1,0,1,1
7.40847e+08,73880.7,0,1,1
7.6115e+08,118728,0,1,1
7.80653e+08,135606,0,1,1
8.00465e+08,47562.7,0,1,1
8.20753e+08,228110,0,1,1
8.40615e+08,143083,0,1,1
8.60743e+08,69681.7,0,1,1
8.81169e+08,54144.1,0,1,1
9.00771e+08,60294.1,0,1,1
9.20357e+08,66158.6,0,1,1
9.4079e+08,82139.9,0,1,1
9.60662e+08,214209,0,1,1
9.80646e+08,66849.4,0,1,1
1.0004e+09,72784.1,0,1,1
1.02048e+09,125893,0,1,1
1.0404e+09,180287,0,1,1
1.06037e+09,135695,0,1,1
1.08076e+09,74998.2,0,1,1
1.10049e+09,43375.9,0,1,1
1.12045e+09,133067,0,1,1
1.14054e+09,258558,0,1,1
1.16078e+09,157002,0,1,1
1.18074e+09,43048.7,0,1,1
1.20077e+09,141425,0,1,1
1.22044e+09,80943.7,0,1,1
1.24109e+09,62869.5,0,1,1
1.26051e+09,146737,0,1,1
