time,latency,thread,start_core,end_core
47040.3,265623,0,1,1
2.06796e+07,19539.4,0,1,1
4.05534e+07,15872.9,0,1,1
6.12649e+07,54131.3,0,1,1
8.02538e+07,26516.6,0,1,1
1.00534e+08,35370.6,0,1,1
1.20272e+08,35365.2,0,1,1
1.40583e+08,42370.9,0,1,1
1.60458e+08,15558.8,0,1,1
1.80523e+08,14030.8,0,1,1
2.00897e+08,33739.9,0,1,1
2.20481e+08,35909.3,0,1,1
2.40225e+08,35408.4,0,1,1
2.60569e+08,15179.1,0,1,1
2.80547e+08,15836.6,0,1,1
3.00645e+08,63004.6,0,1,1
3.20492e+08,32675.7,0,1,1
3.40371e+08,15824.3,0,1,1
3.60359e+08,15206.1,0,1,1
3.80483e+08,16346.7,0,1,1
4.00563e+08,37872.5,0,1,1
4.20558e+08,15753.3,0,1,1
4.40329e+08,15473.9,0,1,1
4.60236e+08,15416,0,1,1
4.80618e+08,15213.8,0,1,1
5.00703e+08,15684.6,0,1,1
5.20535e+08,34876.7,0,1,1
5.41147e+08,15810.4,0,1,1
5.60667e+08,13751.4,0,1,1
5.8041e+08,35132.1,0,1,1
6.00722e+08,15456.2,0,1,1
6.20705e+08,43499.2,0,1,1
6.40668e+08,28636.5,0,1,1
6.6024e+08,43309.3,0,1,1
6.81094e+08,28192.7,0,1,1
7.00612e+08,35930.1,0,1,1
7.2052e+08,35599,0,1,1
7.41011e+08,33878.1,0,1,1
7.60634e+08,35979.5,0,1,1
7.812e+08,34092.6,0,1,1
8.00622e+08,35850.6,0,1,1
8.20584e+08,17508.2,0,1,1
8.40311e+08,15957.8,0,1,1
8.6031e+08,14561.7,0,1,1
8.80657e+08,15367.4,0,1,1
9.00558e+08,15514.8,0,1,1
9.20713e+08,14774.7,0,1,1
9.40266e+08,15264,0,1,1
9.6059e+08,15416,0,1,1
9.80356e+08,20622.1,0,1,1
1.00069e+09,26877.7,0,1,1
1.02075e+09,19900.5,0,1,1
1.04078e+09,42017.5,0,1,1
1.06064e+09,29004.6,0,1,1
1.08119e+09,47193.5,0,1,1
1.10073e+09,31694.1,0,1,1
1.12072e+09,42874.9,0,1,1
1.14071e+09,35852.9,0,1,1
1.1611e+09,40394.5,0,1,1
1.18066e+09,35956.3,0,1,1
1.20037e+09,34964.7,0,1,1
1.22071e+09,15507.1,0,1,1
1.24118e+09,30994.9,0,1,1
1.26075e+09,13725.9,0,1,1
1.28064e+09,42426.5,0,1,1
1.30041e+09,36138.5,0,1,1
1.32072e+09,29294.8,0,1,1
1.34056e+09,35389.9,0,1,1
1.36075e+09,32947.4,0,1,1
1.38078e+09,15419.1,0,1,1
1.40084e+09,15714.7,0,1,1
1.42043e+09,34921.4,0,1,1
1.44057e+09,15684.6,0,1,1
1.46093e+09,15347.3,0,1,1
1.4807e+09,36187.1,0,1,1
1.50114e+09,16031.9,0,1,1
1.52084e+09,15813.5,0,1,1
