time,latency,thread,start_core,end_core
64701.2,1.34469e+06,0,1,1
2.09749e+07,98332.7,0,1,1
4.07446e+07,99346.8,0,1,1
6.06569e+07,67603.3,0,1,1
8.10231e+07,79379.1,0,1,1
1.00704e+08,200094,0,1,1
1.20683e+08,23473.6,0,1,1
1.40726e+08,34625.9,0,1,1
1.60809e+08,373690,0,1,1
1.80782e+08,288397,0,1,1
2.00893e+08,57710.6,0,1,1
2.21002e+08,82064.7,0,1,1
2.40912e+08,79012.5,0,1,1
2.60845e+08,79384.5,0,1,1
2.80899e+08,22563,0,1,1
3.00749e+08,27991.3,0,1,1
3.21e+08,70909.4,0,1,1
3.40992e+08,179291,0,1,1
3.6047e+08,152868,0,1,1
3.80749e+08,54651.4,0,1,1
4.00898e+08,82196.7,0,1,1
4.20925e+08,84349.8,0,1,1
4.40786e+08,29289.4,0,1,1
4.6073e+08,167468,0,1,1
4.80729e+08,27958.1,0,1,1
5.00835e+08,30068.8,0,1,1
5.2078e+08,29828,0,1,1
5.4046e+08,23202,0,1,1
5.60978e+08,79099,0,1,1
5.80621e+08,92997.8,0,1,1
6.00736e+08,88892.2,0,1,1
6.20246e+08,92139.6,0,1,1
6.4134e+08,91418.1,0,1,1
6.60871e+08,22064.5,0,1,1
6.80528e+08,23718.3,0,1,1
7.01346e+08,49294.9,0,1,1
7.20257e+08,185636,0,1,1
7.4092e+08,268731,0,1,1
7.60757e+08,315623,0,1,1
7.8078e+08,30830.5,0,1,1
8.00708e+08,22759,0,1,1
8.20889e+08,50006.4,0,1,1
8.40794e+08,56297.5,0,1,1
8.6103e+08,75168.6,0,1,1
8.81007e+08,189319,0,1,1
9.00812e+08,62044.6,0,1,1
9.21244e+08,70734.2,0,1,1
9.40914e+08,73209.9,0,1,1
9.60838e+08,72493.8,0,1,1
9.80793e+08,72756.9,0,1,1
1.00085e+09,185225,0,1,1
1.02067e+09,29608.1,0,1,1
1.04085e+09,31879.3,0,1,1
1.06119e+09,22400.2,0,1,1
1.08043e+09,77292.4,0,1,1
1.10044e+09,89133.8,0,1,1
1.12073e+09,22661.8,0,1,1
1.14075e+09,22657.1,0,1,1
1.16089e+09,49920,0,1,1
1.18096e+09,22281.3,0,1,1
1.20113e+09,58925.3,0,1,1
1.22055e+09,160582,0,1,1
1.24087e+09,26109.1,0,1,1
1.26089e+09,54799.6,0,1,1
1.28122e+09,71719,0,1,1
1.30091e+09,85267.4,0,1,1
1.32083e+09,49595.1,0,1,1
1.34054e+09,74393.8,0,1,1
1.36087e+09,244592,0,1,1
1.38085e+09,49585,0,1,1
1.40117e+09,118857,0,1,1
1.42051e+09,72268.4,0,1,1
1.44113e+09,85135.4,0,1,1
1.46078e+09,128794,0,1,1
1.48092e+09,80096.1,0,1,1
1.50092e+09,59330.4,0,1,1
1.52122e+09,291124,0,1,1
1.54091e+09,49379,0,1,1
1.56084e+09,49350.4,0,1,1
1.58053e+09,24780.2,0,1,1
1.6012e+09,223840,0,1,1
1.6213e+09,110003,0,1,1
1.64122e+09,155542,0,1,1
1.66122e+09,166370,0,1,1
1.68092e+09,54595.1,0,1,1
1.70078e+09,161705,0,1,1
1.72124e+09,73272.4,0,1,1
1.7411e+09,26214.8,0,1,1
1.76096e+09,54570.4,0,1,1
1.78113e+09,77927.5,0,1,1
1.80098e+09,86787.7,0,1,1
1.82086e+09,31050.5,0,1,1
1.84095e+09,55550.5,0,1,1
1.86103e+09,21973.4,0,1,1
1.88095e+09,92720,0,1,1
1.90096e+09,55359.9,0,1,1
1.92095e+09,49687.7,0,1,1
1.94128e+09,81919.6,0,1,1
1.96113e+09,79735.7,0,1,1
1.98108e+09,79257.2,0,1,1
2.00115e+09,28559.3,0,1,1
2.02093e+09,21987.3,0,1,1
2.04115e+09,159530,0,1,1
2.06109e+09,21416.2,0,1,1
2.08099e+09,50352.9,0,1,1
2.10099e+09,31759.7,0,1,1
2.12051e+09,24211.4,0,1,1
2.14154e+09,22566.1,0,1,1
2.16137e+09,28808.6,0,1,1
2.18134e+09,26665.5,0,1,1
2.20178e+09,83407.5,0,1,1
2.22107e+09,67373.4,0,1,1
2.24107e+09,60544.3,0,1,1
2.26132e+09,76138.6,0,1,1
2.28123e+09,73705.4,0,1,1
2.30103e+09,54788.8,0,1,1
2.32125e+09,84875.4,0,1,1
2.3411e+09,26327.5,0,1,1
2.36137e+09,79403,0,1,1
2.38141e+09,29563.3,0,1,1
2.40104e+09,55602.2,0,1,1
2.42101e+09,30023.3,0,1,1
2.44134e+09,202777,0,1,1
2.4613e+09,238999,0,1,1
2.48106e+09,191015,0,1,1
2.50109e+09,23530.7,0,1,1
2.52115e+09,27994.4,0,1,1
2.54088e+09,81395.6,0,1,1
2.56103e+09,93893,0,1,1
2.58133e+09,85120,0,1,1
2.60195e+09,29151.2,0,1,1
2.62121e+09,32760.6,0,1,1
2.64115e+09,23979.1,0,1,1
2.66127e+09,159403,0,1,1
2.68108e+09,49912.2,0,1,1
2.70123e+09,21720.3,0,1,1
2.72133e+09,73666,0,1,1
2.74136e+09,83471.6,0,1,1
2.76112e+09,72008.3,0,1,1
2.78104e+09,67205.1,0,1,1
2.80215e+09,76677.3,0,1,1
2.8206e+09,29069.4,0,1,1
2.84147e+09,77442.1,0,1,1
2.86193e+09,76618.6,0,1,1
2.88114e+09,24841.1,0,1,1
2.90131e+09,77730.7,0,1,1
2.92109e+09,57266,0,1,1
2.9415e+09,60753.5,0,1,1
2.96145e+09,79242.5,0,1,1
2.9814e+09,78846.6,0,1,1
3.00145e+09,25208.5,0,1,1
3.02135e+09,85029.7,0,1,1
3.0411e+09,49717,0,1,1
3.06086e+09,21710.2,0,1,1
3.08137e+09,22269,0,1,1
3.10123e+09,108273,0,1,1
3.12114e+09,55833.7,0,1,1
3.14106e+09,27906.4,0,1,1
3.16133e+09,24510.1,0,1,1
3.18109e+09,72829.5,0,1,1
3.20116e+09,58126.5,0,1,1
3.2216e+09,24351.1,0,1,1
3.24063e+09,89647.7,0,1,1
3.26153e+09,183998,0,1,1
3.28154e+09,73638.2,0,1,1
3.30107e+09,26388.4,0,1,1
3.32143e+09,215728,0,1,1
3.34135e+09,72388.8,0,1,1
3.36079e+09,76934.3,0,1,1
3.38115e+09,33919.7,0,1,1
3.40154e+09,274926,0,1,1
3.42149e+09,78455.4,0,1,1
3.44093e+09,32354.7,0,1,1
3.46159e+09,36862.3,0,1,1
3.48142e+09,151504,0,1,1
3.5015e+09,73421.4,0,1,1
3.52099e+09,28692.8,0,1,1
3.54121e+09,59045.6,0,1,1
3.56111e+09,85975.8,0,1,1
3.58148e+09,84788.9,0,1,1
3.60079e+09,38232.2,0,1,1
3.62167e+09,121772,0,1,1
3.64127e+09,55724.1,0,1,1
3.66156e+09,30379.8,0,1,1
3.68148e+09,191915,0,1,1
3.70119e+09,83553.4,0,1,1
3.72092e+09,78224.6,0,1,1
3.74138e+09,70146.9,0,1,1
3.76169e+09,46474.2,0,1,1
3.78129e+09,21902.4,0,1,1
3.80156e+09,84008.7,0,1,1
3.82151e+09,80014.2,0,1,1
3.84132e+09,161239,0,1,1
3.86164e+09,224670,0,1,1
3.88128e+09,49011.6,0,1,1
3.90129e+09,55314.3,0,1,1
3.92156e+09,79460.1,0,1,1
3.94151e+09,200993,0,1,1
3.96139e+09,84178.5,0,1,1
3.98131e+09,78403.7,0,1,1
4.00158e+09,311962,0,1,1
4.02142e+09,31036.6,0,1,1
4.04111e+09,26944.1,0,1,1
4.06136e+09,22519.8,0,1,1
4.08159e+09,72762.3,0,1,1
4.10168e+09,30259.4,0,1,1
4.12127e+09,24392,0,1,1
4.1416e+09,184126,0,1,1
4.16118e+09,128716,0,1,1
4.18146e+09,29431.4,0,1,1
4.20129e+09,50133.7,0,1,1
4.22174e+09,183721,0,1,1
4.24106e+09,23710.6,0,1,1
4.26166e+09,28753,0,1,1
4.2817e+09,88321.1,0,1,1
4.30101e+09,491862,0,1,1
4.32172e+09,217988,0,1,1
4.34088e+09,25358.2,0,1,1
4.36164e+09,73166.7,0,1,1
4.38166e+09,25334.3,0,1,1
4.40168e+09,85140.1,0,1,1
4.42171e+09,77779.3,0,1,1
4.44134e+09,59455.4,0,1,1
4.46165e+09,225665,0,1,1
4.48165e+09,30964.8,0,1,1
4.50157e+09,73500.1,0,1,1
4.52105e+09,163026,0,1,1
4.54144e+09,49504.8,0,1,1
4.56136e+09,28582.5,0,1,1
4.58162e+09,73864.4,0,1,1
4.6015e+09,95382.4,0,1,1
4.62145e+09,72356.4,0,1,1
4.64177e+09,218099,0,1,1
4.6614e+09,54840.5,0,1,1
4.68175e+09,31578.3,0,1,1
4.70165e+09,79234.8,0,1,1
4.72157e+09,71720.5,0,1,1
4.74097e+09,161774,0,1,1
4.76141e+09,161679,0,1,1
