start_time,lib_name,lib_ver,test_duration,cpu_freq,latency_mean,throughput,cpu_cycles,peak_memory,page_faults,buff_flush,sink_flush,buff_size,formatter,formatter_impl,sink,build,dropped,latency_min,latency_max,latency_median,latency_IQR,latency_75th,latency_90th,latency_99th,latency_99.9th
0x185c988049171e44,noop,0.0.0,100.028953,2.591449,0.000000,0.000000,44195988,4132864,1080,0,0,0,txt,,lib,release,0
0x185c989935000254,abseil,20250512.1,100.029460,2.591449,0.000000,0.000000,55063848,5046272,1337,-1,0,-1,txt,?,sort,release,0
0x185c98b22100b99c,fstlog,0.55.0,100.027828,2.591449,0.000000,0.000000,51105216,4435968,1215,0,0,0,txt,own_fill_align_charconv,sort,release,0
0x185c98cb0d863c98,fstlog-fast,0.55.0,100.031440,2.591449,0.000000,0.000000,51085940,4460544,1186,0,0,0,txt,minimal_charconv,sort,release,0
0x185c98e3fa2d7d78,spdlog,1.15.3,100.032385,2.591449,0.000000,0.000000,56472862,7888896,2021,-1,0,164,txt,fmtlib_{fmt},sort,release,0
0x185c98fce66ca264,poco,1.14.1,100.030192,2.591449,0.000000,0.000000,57676946,5304320,1381,-1,0,-1,txt,?,sort,release,0
0x185c9915d276a2a0,log4cxx,1.5.0,100.041197,2.591449,0.000000,0.000000,85937652,7655424,1998,-1,0,-1,txt,fmtlib_{fmt},sort,release,0
0x185c992ebf1f0f1c,p7client,5.6,100.029909,2.591449,0.000000,0.000000,92160190,4886528,1351,-1,1000,-1,txt,?,sort,release,0
0x185c9947ab7a7e38,g3log,2.6,100.027610,2.591449,0.000000,0.000000,56068150,4956160,1316,-1,0,-1,txt,printf?,sort,release,?
0x185c996097a25458,quill-bounded,10.0.1,100.092674,2.591449,0.000000,0.000000,2035665320,4804608,1263,1,-1,64,txt,fmtlib_{fmt},sort,release,0
0x185c997987da0b74,boost,1.88.0,100.034679,2.591449,0.000000,0.000000,67303744,5439488,1482,0,0,64,txt,insertion_operator,sort,release,0
0x185c999273e76454,quill,10.0.1,100.100759,2.591449,0.000000,0.000000,2060418260,4800512,1263,1,-1,-1,txt,fmtlib_{fmt},sort,release,0
